molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3673159,Clc1ccc(C23CCN(CC2)Cc2cc(-c4ccc5ncnn5c4)ccc23)cc1Cl,119.0,active
CHEMBL3673160,O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)CC3)cc2o1,451.1,active
CHEMBL3673161,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cccnn4)ccc23)cc1Cl,53.5,active
CHEMBL3673162,COc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,147.9,active
CHEMBL3673163,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,79.2,active
CHEMBL3673164,Nc1cnc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)cn1,155.1,active
CHEMBL3673165,Cc1cc2ncnn2cc1-c1ccc2c(c1)CN1CCC2(c2ccc(Cl)c(Cl)c2)CC1,373.0,active
CHEMBL3673166,Clc1ccc(C23CCN(CC2)Cc2cc(Oc4cnccn4)ccc23)cc1Cl,160.7,active
CHEMBL3673167,FC(F)(F)c1ccc(Oc2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,35.1,active
CHEMBL3673168,FC(F)Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)c(Cl)c2)CC1,140.3,active
CHEMBL3673169,Fc1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1Cl,112.4,active
CHEMBL3673170,Fc1cc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)ccc1Cl,133.5,active
CHEMBL3673171,FC(F)(F)c1ccc(Oc2ccc3c(c2)CN2CCC3(c3cccc(Cl)c3)CC2)nn1,450.7,active
CHEMBL3639720,FC(F)(F)c1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1,1049.0,intermediate
CHEMBL3673172,Fc1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1F,231.3,active
CHEMBL3673173,Fc1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1,206.1,active
CHEMBL3673174,Fc1ccc(C23CCN(CC2)Cc2cc(-c4ccc(C(F)(F)F)nn4)ccc23)cc1Cl,344.6,active
CHEMBL3673175,Fc1ccc(C23CCN(CC2)Cc2cc(-c4ccc5ncnn5c4)ccc23)cc1Cl,540.9,active
CHEMBL3673176,Fc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,955.6,active
CHEMBL3673176,Fc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,175.2,active
CHEMBL3673177,Fc1ccc(C23CCN(Cc4cc(-c5ccc(C(F)(F)F)nn5)ccc42)C3)cc1Cl,78.6,active
CHEMBL3673177,Fc1ccc(C23CCN(Cc4cc(-c5ccc(C(F)(F)F)nn5)ccc42)C3)cc1Cl,798.5,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,2535.0,intermediate
CHEMBL2219828,CCOC(c1ccc(Cl)cc1)C1CNC1,666.0,active
CHEMBL2219829,COC(c1ccc(Cl)c(Cl)c1)C1CNC1,339.0,active
CHEMBL2219900,CCOC(c1ccc(Cl)c(Cl)c1)C1CNC1,153.0,active
CHEMBL3917777,COC(c1ccccc1C)C1CNC1,1660.0,intermediate
CHEMBL2219883,Clc1ccc(C(Oc2ccccc2)C2CNC2)cc1,90.2,active
CHEMBL2219884,Clc1ccc(C(Oc2ccccc2)C2CNC2)cc1Cl,5.5,active
CHEMBL2219885,c1ccc(COC(c2ccccc2)C2CNC2)cc1,2299.0,intermediate
CHEMBL2219839,Clc1ccc(C(OCc2ccccc2)C2CNC2)cc1,1344.0,intermediate
CHEMBL2219958,Clc1ccc(C(OCc2ccccc2)C2CNC2)cc1Cl,93.1,active
CHEMBL3936578,O=C(OC(c1ccc(Cl)cc1)C1CNC1)c1ccccc1,3475.0,intermediate
CHEMBL3908637,O=C(OC(c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccccc1,214.0,active
CHEMBL3892951,Cc1ccccc1OC(c1ccc(Cl)c(Cl)c1)C1CNC1,25.8,active
CHEMBL3917453,Cc1cccc(OC(c2ccc(Cl)c(Cl)c2)C2CNC2)c1,28.4,active
CHEMBL3963829,Cc1ccc(OC(c2ccc(Cl)c(Cl)c2)C2CNC2)cc1,27.1,active
CHEMBL3703746,Clc1ccc(C2CNCc3cc(-c4ccc5ncnn5c4)ccc32)cc1Cl,26.0,active
CHEMBL3703746,Clc1ccc(C2CNCc3cc(-c4ccc5ncnn5c4)ccc32)cc1Cl,4.8,active
CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,121.0,active
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,182.0,active
CHEMBL3940167,CCCN1CCC2c3cc(O)ccc3CCC21,860.1,active
CHEMBL3917604,CC(N)CCc1ccccc1Cl,293.3,active
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,2.9,active
CHEMBL4095430,c1ccc(CN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,4218.0,intermediate
CHEMBL4100713,c1ccc(CC2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,1530.0,intermediate
CHEMBL4073939,c1ccc(CC2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,519.0,active
CHEMBL4092998,c1ccc(CC2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,1710.0,intermediate
CHEMBL4074999,c1ccc(CN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,521.0,active
CHEMBL4103183,c1ccc(CN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,323.0,active
CHEMBL4085259,c1ccc(CCN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,2830.0,intermediate
CHEMBL4099773,c1ccc(CCN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,399.5,active
CHEMBL4081753,c1ccc(CCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,329.0,active
CHEMBL4091502,c1ccc(CCCN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,1467.0,intermediate
CHEMBL4063684,c1ccc(CCCN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,568.9,active
CHEMBL4083724,c1ccc(CCCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,99.0,active
CHEMBL4101722,C(=C/c1ccccc1)\CN1CCN(CCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,1760.0,intermediate
CHEMBL4060900,C(=C/c1ccccc1)\CN1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,1327.0,intermediate
CHEMBL4082767,C(=C/c1ccccc1)\CN1CCN(CCCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,318.0,active
CHEMBL3613151,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,1680.0,intermediate
CHEMBL3613152,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,8030.0,intermediate
CHEMBL288826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,2210.0,intermediate
CHEMBL3612830,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2020.0,intermediate
CHEMBL4073400,Fc1ccc(C(OCCN2CCC(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,5862.0,intermediate
CHEMBL4094047,Fc1ccc(C(OCCN2CCN(c3ccccc3)CC2)c2ccc(F)cc2)cc1,5328.0,intermediate
CHEMBL4064805,Fc1ccc(C(OCCN2CCN(c3ccccc3Cl)CC2)c2ccc(F)cc2)cc1,1260.0,intermediate
CHEMBL4086279,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3)CC2)c2ccc(F)cc2)cc1,1313.0,intermediate
CHEMBL4091567,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)cc3)CC2)c2ccc(F)cc2)cc1,1590.0,intermediate
CHEMBL4063764,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccc(F)cc2)cc1,3000.0,intermediate
CHEMBL4083782,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)cc3Cl)CC2)c2ccc(F)cc2)cc1,3750.0,intermediate
CHEMBL4101780,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(F)cc2)cc1,1323.0,intermediate
CHEMBL4082902,Fc1ccc(C(OCCN2CCN(c3ccccn3)CC2)c2ccc(F)cc2)cc1,602.8,active
CHEMBL4105112,Fc1ccc(C(OCCN2CCN(c3ncccn3)CC2)c2ccc(F)cc2)cc1,1621.0,intermediate
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,2550.0,intermediate
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,3240.0,intermediate
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,110.0,active
CHEMBL3407784,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,10000.0,inactive
CHEMBL3407785,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,6110.0,intermediate
CHEMBL2064645,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,10000.0,inactive
CHEMBL4071867,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,5060.0,intermediate
CHEMBL4066973,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,3380.0,intermediate
CHEMBL4093756,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,3980.0,intermediate
CHEMBL4071830,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,3560.0,intermediate
CHEMBL4105127,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,7900.0,intermediate
CHEMBL4092411,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,2690.0,intermediate
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,221.0,active
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,0.92,active
CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,283600.0,inactive
CHEMBL4067086,O=c1[nH]nc(C[S+]([O-])C(c2ccccc2)c2ccccc2)s1,85700.0,inactive
CHEMBL4085703,COC1NN=C(C[S+]([O-])C(c2ccccc2)c2ccccc2)S1,145800.0,inactive
CHEMBL4103476,[O-][S+](Cc1nc(C(F)(F)F)no1)C(c1ccccc1)c1ccccc1,71000.0,inactive
CHEMBL4085551,CC(C)c1nnsc1C[S+]([O-])C(c1ccccc1)c1ccccc1,30000.0,inactive
CHEMBL4071524,COc1cc(C)nc(C[S+]([O-])C(c2ccccc2)c2ccccc2)n1,227500.0,inactive
CHEMBL4105083,Cc1cc(C[S+]([O-])C(c2ccccc2)c2ccccc2)nc(C)n1,767500.0,inactive
CHEMBL4067474,[O-][S+](Cc1ccsc1)C(c1ccccc1)c1ccccc1,57600.0,inactive
CHEMBL4088715,[O-][S+](Cc1ccsc1Br)C(c1ccccc1)c1ccccc1,144200.0,inactive
CHEMBL4078378,[O-][S+](Cc1sccc1Cl)C(c1ccccc1)c1ccccc1,188100.0,inactive
CHEMBL4076722,[O-][S+](Cc1csc(Br)c1)C(c1ccccc1)c1ccccc1,67200.0,inactive
CHEMBL4104150,[O-][S+](Cc1ccc(Cl)s1)C(c1ccccc1)c1ccccc1,68400.0,inactive
CHEMBL4064788,Cc1ccc(C(c2ccccc2)[S+]([O-])Cc2cccs2)cc1,152500.0,inactive
CHEMBL4068156,[O-][S+](Cc1cccs1)C(c1ccc(F)cc1)c1ccc(F)cc1,112600.0,inactive
CHEMBL4074417,CC(=O)c1cccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)c1,3080.0,intermediate
CHEMBL4068516,O=[N+]([O-])c1ccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)cc1,1350.0,intermediate
CHEMBL4095847,c1ccc(CC2CCN(CCn3nnnc3-c3cccc4ccccc34)CC2)cc1,10000.0,inactive
CHEMBL4061167,c1ccc(CC2CCN(CCCn3nnnc3-c3ccccc3)CC2)cc1,3030.0,intermediate
CHEMBL4083042,FC(F)(F)c1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,5100.0,intermediate
CHEMBL4099475,CC(=O)c1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,3000.0,intermediate
CHEMBL4072566,O=[N+]([O-])c1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1,5020.0,intermediate
CHEMBL4091738,COc1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1,5520.0,intermediate
CHEMBL4063974,Fc1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1,2280.0,intermediate
CHEMBL4083969,Clc1ccccc1-c1nnnn1CCCN1CCC(Cc2ccccc2)CC1,3960.0,intermediate
CHEMBL4101959,Clc1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,3590.0,intermediate
CHEMBL4073602,Clc1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1,2580.0,intermediate
CHEMBL4094228,Brc1ccccc1-c1nnnn1CCCN1CCC(Cc2ccccc2)CC1,3460.0,intermediate
CHEMBL4081927,Brc1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,4340.0,intermediate
CHEMBL4060019,Clc1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1Cl,3450.0,intermediate
CHEMBL4071385,c1ccc(CC2CCN(CCCn3nnnc3-c3cccc4ccccc34)CC2)cc1,2510.0,intermediate
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,2550.0,intermediate
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,3240.0,intermediate
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,110.0,active
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,3.4,active
CHEMBL4217988,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,4250.0,intermediate
CHEMBL4224951,CCOC[C@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,3.2,active
CHEMBL511099,Cc1ccc(C23CNCC2C3)cc1,55.0,active
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,20.0,active
CHEMBL4228353,Clc1ccc([C@@]23CNCC2C3)cc1Cl,100.0,active
CHEMBL4227511,Clc1ccc([C@]23CNCC2C3)cc1Cl,23.0,active
CHEMBL4226716,COC[C@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,2.0,active
CHEMBL4227980,N[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,4.0,active
CHEMBL4226362,CN(C)C[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@@](C)(O)CC1,3.0,active
CHEMBL1173532,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,8.1,active
CHEMBL2364614,CN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,8.8,active
CHEMBL463585,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,9.0,active
CHEMBL4227736,Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,763.0,active
CHEMBL4228747,Cc1cc2cc(OC3C[C@H]4CC[C@@H](C3)N4)ccc2oc1=O,10.0,active
CHEMBL4228353,Clc1ccc([C@@]23CNCC2C3)cc1Cl,103.0,active
CHEMBL4227573,c1ccc2cc([C@]34CNCC3C4)ccc2c1,6.0,active
CHEMBL4226362,CN(C)C[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@@](C)(O)CC1,13.0,active
CHEMBL4229008,C[C@]1(O)CC[C@@](CN)(c2ccc(Cl)c(Cl)c2)CC1,9572.0,intermediate
CHEMBL4225251,C[C@]1(O)CC[C@](CN)(c2ccc(Cl)c(Cl)c2)CC1,943.0,active
CHEMBL4226593,CNC[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@](C)(O)CC1,55.0,active
CHEMBL4227830,CN(C)C[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,23.0,active
CHEMBL4227736,Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,763.0,active
CHEMBL1118,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,538.0,active
CHEMBL4224898,CN(C)CC(c1ccc(OC(=O)c2ccccc2)cc1)C1(O)CCCCC1,644.0,active
CHEMBL113136,CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,44.0,active
CHEMBL109517,CN(C)C[C@@H]1C2CCC(C2)[C@H]1c1ccc2ccccc2c1,34.0,active
CHEMBL326466,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,25.0,active
CHEMBL111128,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,28.0,active
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,149.0,active
CHEMBL251694,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,61.0,active
CHEMBL252720,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,754.0,active
CHEMBL2204341,COc1ccc(C(CN(C)C)[Si]2(O)CCCCC2)cc1,109.0,active
CHEMBL427215,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,251.0,active
CHEMBL2204342,COc1ccc([C@@H](CN(C)C)[Si]2(O)CCCCC2)cc1,4715.0,intermediate
CHEMBL2311600,COc1ccc(C(CN(C)C)[Si]2(O)CCCC2)cc1,275.0,active
CHEMBL4242062,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc(Cl)cc(Cl)c1,10000.0,inactive
CHEMBL4237546,O=C(NCCCN1CCN(c2ncccn2)CC1)c1cc(Cl)cc(Cl)c1,10000.0,inactive
CHEMBL4247560,O=C(NCCCN1CCN(c2ccccn2)CC1)c1cc(Cl)cc(Cl)c1,10000.0,inactive
CHEMBL4248022,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccc2)cc1,3150.0,intermediate
CHEMBL4248596,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,4960.0,intermediate
CHEMBL4237635,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,3660.0,intermediate
CHEMBL4243862,O=C(NCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cc2ccccc2s1,1340.0,intermediate
CHEMBL4248092,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,10000.0,inactive
CHEMBL4240083,O=C(NCCCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1cc2ccccc2o1,10000.0,inactive
CHEMBL4244291,O=C(NCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc2ccccc2n1,10000.0,inactive
CHEMBL4247932,O=C(NCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1ccc2ccccc2n1,10000.0,inactive
CHEMBL4243712,O=C(NCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2n1,10000.0,inactive
CHEMBL4250965,COc1ccc(N2CCN(CCCNC(=O)c3ccc4ccccc4n3)CC2)cc1,6070.0,intermediate
CHEMBL4246682,COc1ccccc1N1CCN(CCCNC(=O)c2ccc3ccccc3n2)CC1,10000.0,inactive
CHEMBL4240379,Cc1ccc(N2CCN(CCCNC(=O)c3ccc4ccccc4n3)CC2)cc1,10000.0,inactive
CHEMBL4250502,O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2n1,10000.0,inactive
CHEMBL4243340,O=C(NCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1,10000.0,inactive
CHEMBL4239115,Cc1ccc(N2CCN(CCCNC(=O)c3ccc4ccccc4c3)CC2)cc1,2690.0,intermediate
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,3240.0,intermediate
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,2550.0,intermediate
CHEMBL4251399,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2n1,2550.0,intermediate
CHEMBL4237739,O=C(NCCCN1CCN(c2ncccn2)CC1)c1ccc2ccccc2n1,10000.0,inactive
CHEMBL4241632,O=C(NCCCN1CCN(c2ccccn2)CC1)c1ccc2ccccc2n1,10000.0,inactive
CHEMBL4245867,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,260.0,active
CHEMBL4245408,O=C(NCCCN1CCN(c2ncccn2)CC1)c1ccc2ccccc2c1,10000.0,inactive
CHEMBL4249668,O=C(NCCCN1CCN(c2ccccn2)CC1)c1ccc2ccccc2c1,10000.0,inactive
CHEMBL4247254,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2ccccc12,10000.0,inactive
CHEMBL4238362,O=C(NCCCN1CCN(c2ncccn2)CC1)c1cccc2ccccc12,10000.0,inactive
CHEMBL4237912,O=C(NCCCN1CCN(c2ccccn2)CC1)c1cccc2ccccc12,10000.0,inactive
CHEMBL4278945,FC(F)(F)c1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)cc1,20500.0,inactive
CHEMBL4286186,Clc1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)c(Cl)c1,9740.0,intermediate
CHEMBL4294090,Brc1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)cc1,25900.0,inactive
CHEMBL4282796,Fc1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)cc1,3710.0,intermediate
CHEMBL4290687,COc1ccccc1N1CCN(CCCCOc2ccc3ccccc3c2)CC1,29700.0,inactive
CHEMBL4283917,c1ccc(CC2CCN(CCCOc3ccc4ccccc4c3)CC2)cc1,2540.0,intermediate
CHEMBL4283496,Brc1ccc(N2CCN(CCCOc3ccc4ccccc4c3)CC2)cc1,2850.0,intermediate
CHEMBL4295202,COc1ccccc1N1CCN(CCCOc2ccc3ccccc3c2)CC1,1200.0,intermediate
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,2550.0,intermediate
CHEMBL4277619,c1ccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)nc1,23800.0,inactive
CHEMBL4278059,Fc1ccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)cc1,5130.0,intermediate
CHEMBL4286313,Clc1cccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)c1,5830.0,intermediate
CHEMBL4082902,Fc1ccc(C(OCCN2CCN(c3ccccn3)CC2)c2ccc(F)cc2)cc1,600.0,active
CHEMBL4245867,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,260.0,active
CHEMBL4288240,Fc1cccc(F)c1N1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,510.0,active
CHEMBL288826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,2210.0,intermediate
CHEMBL3612833,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1ccc2ccccc2c1,340.0,active
CHEMBL4277585,c1ccc(C2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,510.0,active
CHEMBL4073400,Fc1ccc(C(OCCN2CCC(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,5860.0,intermediate
CHEMBL4437106,CO[C@H](C(=O)Nc1nnc(N[C@@H]2CCN(c3cccnn3)C2)s1)c1ccccc1,5300.0,intermediate
CHEMBL4563408,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,10000.0,inactive
CHEMBL4455184,[O-][S@@+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,89800.0,inactive
CHEMBL4473522,[O-][S@@+](Cc1cncs1)C(c1ccc(F)cc1)c1ccc(F)cc1,85000.0,inactive
CHEMBL4469951,[O-][S@@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(Cl)cc1,72000.0,inactive
CHEMBL4459947,[O-][S@@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Cl)cc1,38600.0,inactive
CHEMBL4464187,[O-][S@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Cl)cc1,36500.0,inactive
CHEMBL4456526,Cc1ccc([C@@H](c2ccccc2)[S@+]([O-])Cc2cncs2)cc1,68200.0,inactive
CHEMBL4552525,Cc1ccc([C@H](c2ccccc2)[S@@+]([O-])Cc2cncs2)cc1,163700.0,inactive
CHEMBL4461596,COc1ccc([C@@H](c2ccccc2)[S@+]([O-])Cc2cncs2)cc1,261000.0,inactive
CHEMBL4445285,COc1ccc([C@H](c2ccccc2)[S@@+]([O-])Cc2cncs2)cc1,195800.0,inactive
CHEMBL4567505,[O-][S@@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(Br)cc1,566400.0,inactive
CHEMBL4441995,[O-][S@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(Br)cc1,365100.0,inactive
CHEMBL4543324,[O-][S@@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Br)cc1,67800.0,inactive
CHEMBL4438894,[O-][S@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Br)cc1,22700.0,inactive
CHEMBL4522454,[O-][S@@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(F)cc1,129300.0,inactive
